Time,FAM/FAM T (+),TYE/TYE T (-),CY5/CY5 T (m)
26.28333333,0.034144872,-0.023486124,-0.010658748
26.3,0.033740729,-0.023815478,-0.009925252
26.31666667,0.03334057,-0.024144699,-0.009195871
26.33333333,0.033224731,-0.024178227,-0.009046505
26.35,0.033112144,-0.024212728,-0.008899417
26.36666667,0.032996257,-0.024246431,-0.008749827
26.38333333,0.033176058,-0.024118165,-0.009057893
26.4,0.033354745,-0.023987654,-0.009367091
26.41666667,0.033535016,-0.023859373,-0.009675643
26.43333333,0.033550366,-0.023816618,-0.009733748
26.45,0.033565675,-0.023774203,-0.009791473
26.46666667,0.033580561,-0.023731935,-0.009848626
26.48333333,0.033443863,-0.023992896,-0.009450967
26.5,0.033309246,-0.024250638,-0.009058607
26.51666667,0.033172791,-0.024511101,-0.00866169
26.53333333,0.033562046,-0.024641466,-0.00892058
26.55,0.033950245,-0.024765435,-0.00918481
26.56666667,0.034340578,-0.024895895,-0.009444683
26.58333333,0.034517792,-0.025057082,-0.00946071
26.6,0.034692858,-0.025214951,-0.009477907
26.61666667,0.034868478,-0.025376761,-0.009491717
26.63333333,0.034499118,-0.024874379,-0.009624739
26.65,0.034128033,-0.024365577,-0.009762456
26.66666667,0.033756765,-0.023862447,-0.009894318
26.68333333,0.034013048,-0.023827596,-0.010185452
26.7,0.034273609,-0.023794465,-0.010479144
26.71666667,0.034529408,-0.023760071,-0.010769337
26.73333333,0.03446386,-0.023506521,-0.010957339
26.75,0.034400006,-0.023247945,-0.011152061
26.76666667,0.034335789,-0.022994115,-0.011341674
26.78333333,0.034655737,-0.023852674,-0.010803063
26.8,0.034980819,-0.024714501,-0.010266318
26.81666667,0.035303964,-0.025578412,-0.009725552
26.83333333,0.034783909,-0.025239514,-0.009544394
26.85,0.03425924,-0.024898489,-0.009360751
26.86666667,0.033739635,-0.0245599,-0.009179735
26.88333333,0.03337066,-0.023879397,-0.009491263
26.9,0.033000351,-0.023192982,-0.009807369
26.91666667,0.032629059,-0.022511872,-0.010117187
26.93333333,0.033153817,-0.023297872,-0.009855944
26.95,0.03368329,-0.024088148,-0.009595142
26.96666667,0.034211703,-0.0248814,-0.009330302
26.98333333,0.034128538,-0.024658443,-0.009470095
27,0.034045752,-0.024442038,-0.009603714
27.01666667,0.033962797,-0.024219052,-0.009743745
27.03333333,0.034239392,-0.024650628,-0.009588764
27.05,0.034512846,-0.025077865,-0.009434981
27.06666667,0.034789963,-0.025510087,-0.009279875
27.08333333,0.034833381,-0.025562894,-0.009270487
27.1,0.034879297,-0.025613277,-0.00926602
27.11666667,0.034922665,-0.025665904,-0.009256761
27.13333333,0.034585427,-0.025462701,-0.009122726
27.15,0.034248682,-0.025261636,-0.008987045
27.16666667,0.03391152,-0.025058123,-0.008853397
27.18333333,0.033617877,-0.024661263,-0.008956614
27.2,0.033324939,-0.024267408,-0.009057531
27.21666667,0.033028885,-0.023870773,-0.009158112
27.23333333,0.033212659,-0.02405855,-0.00915411
27.25,0.033396726,-0.024243793,-0.009152933
27.26666667,0.033579812,-0.02443208,-0.009147732
27.28333333,0.034137995,-0.02483073,-0.009307265
27.3,0.034694642,-0.025229253,-0.009465389
27.31666667,0.035249973,-0.025625967,-0.009624006
27.33333333,0.034822068,-0.025473643,-0.009348425
27.35,0.034396788,-0.025321709,-0.00907508
27.36666667,0.033966334,-0.025167581,-0.008798753
27.38333333,0.033984327,-0.025163912,-0.008820415
27.4,0.034001276,-0.025162397,-0.008838879
27.41666667,0.034019154,-0.025158821,-0.008860332
27.43333333,0.034273383,-0.024937225,-0.009336158
27.45,0.034526506,-0.024716472,-0.009810034
27.46666667,0.034779595,-0.024495298,-0.010284297
27.48333333,0.0349044,-0.025072562,-0.009831838
27.5,0.035028541,-0.025655058,-0.009373483
27.51666667,0.035153075,-0.026233981,-0.008919094
27.53333333,0.035205336,-0.026080641,-0.009124694
27.55,0.035259067,-0.025933549,-0.009325517
27.56666667,0.035311794,-0.025781093,-0.009530701
27.58333333,0.035254233,-0.025808013,-0.00944622
27.6,0.035199278,-0.025832478,-0.0093668
27.61666667,0.035141313,-0.025859724,-0.009281589
27.63333333,0.035154173,-0.025780299,-0.009373874
27.65,0.035168688,-0.025698296,-0.009470392
27.66666667,0.035181432,-0.025619006,-0.009562426
27.68333333,0.03483576,-0.025430321,-0.00940544
27.7,0.034488027,-0.025246287,-0.00924174
27.71666667,0.03414092,-0.025058915,-0.009082005
27.73333333,0.03454704,-0.025828639,-0.008718401
27.75,0.034954966,-0.026593704,-0.008361262
27.76666667,0.035361649,-0.027364527,-0.007997122
27.78333333,0.036221053,-0.027237016,-0.008984037
27.8,0.037079177,-0.027111671,-0.009967506
27.81666667,0.037938034,-0.026984265,-0.01095377
27.83333333,0.036976599,-0.026700011,-0.010276588
27.85,0.036019709,-0.026416178,-0.009603532
27.86666667,0.035059106,-0.026129743,-0.008929363
27.88333333,0.034712714,-0.025889837,-0.008822877
27.9,0.034369077,-0.025647694,-0.008721383
27.91666667,0.034021891,-0.025407175,-0.008614716
27.93333333,0.035005719,-0.025554008,-0.009451712
27.95,0.035985894,-0.025698897,-0.010286997
27.96666667,0.03697077,-0.025843863,-0.011126906
27.98333333,0.037094465,-0.025874059,-0.011220407
28,0.037214773,-0.025905193,-0.01130958
28.01666667,0.037337806,-0.02593508,-0.011402726
28.03333333,0.037096095,-0.026194074,-0.010902021
28.05,0.036854214,-0.026456489,-0.010397725
28.06666667,0.036611047,-0.026716084,-0.009894964
28.08333333,0.036143369,-0.026835726,-0.009307644
28.1,0.035676795,-0.026959322,-0.008717474
28.11666667,0.035209514,-0.027079236,-0.008130278
28.13333333,0.035425249,-0.026582609,-0.00884264
28.15,0.035636429,-0.026084575,-0.009551854
28.16666667,0.035852981,-0.025588959,-0.010264023
28.18333333,0.035767312,-0.026040163,-0.00972715
28.2,0.035684059,-0.026486123,-0.009197936
28.21666667,0.035599944,-0.026935607,-0.008664337
28.23333333,0.036123602,-0.027010449,-0.009113153
28.25,0.036645207,-0.02708063,-0.009564578
28.26666667,0.037170901,-0.027154113,-0.010016788
28.28333333,0.036881679,-0.026809153,-0.010072526
28.3,0.036587069,-0.026462318,-0.010124752
28.31666667,0.036297411,-0.026117384,-0.010180027
28.33333333,0.03575754,-0.026138489,-0.009619051
28.35,0.035221894,-0.026161605,-0.009060288
28.36666667,0.034680537,-0.026182906,-0.008497631
28.38333333,0.035393139,-0.026698222,-0.008694917
28.4,0.036107358,-0.027210628,-0.00889673
28.41666667,0.036818439,-0.027725097,-0.009093342
28.43333333,0.036648042,-0.027409608,-0.009238434
28.45,0.036481391,-0.027095224,-0.009386166
28.46666667,0.03631103,-0.026779372,-0.009531658
28.48333333,0.03663127,-0.026975564,-0.009655705
28.5,0.036948012,-0.027172266,-0.009775746
28.51666667,0.037269049,-0.027368083,-0.009900966
28.53333333,0.037233103,-0.027249615,-0.009983488
28.55,0.037199069,-0.027134079,-0.01006499
28.56666667,0.037163132,-0.027015707,-0.010147424
28.58333333,0.037095431,-0.026938374,-0.010157057
28.6,0.037026891,-0.026858254,-0.010168637
28.61666667,0.036959543,-0.026781272,-0.010178271
28.63333333,0.037174539,-0.026880219,-0.01029432
28.65,0.037386552,-0.026980339,-0.010406213
28.66666667,0.037601744,-0.027079423,-0.01052232
28.68333333,0.038057177,-0.027480759,-0.010576418
28.7,0.038511725,-0.027881106,-0.01063062
28.71666667,0.038967718,-0.028282678,-0.01068504
28.73333333,0.038385874,-0.028057765,-0.010328109
28.75,0.03780063,-0.027831997,-0.009968634
28.76666667,0.037218789,-0.027606294,-0.009612496
28.78333333,0.037506604,-0.027528207,-0.009978397
28.8,0.03779469,-0.027444367,-0.010350323
28.81666667,0.038083324,-0.027366404,-0.01071692
28.83333333,0.037871018,-0.027684614,-0.010186404
28.85,0.037660583,-0.028004781,-0.009655802
28.86666667,0.037448976,-0.028323536,-0.009125441
28.88333333,0.037761726,-0.028145148,-0.009616578
28.9,0.038076219,-0.027966107,-0.010110113
28.91666667,0.038390294,-0.027786124,-0.010604169
28.93333333,0.038430462,-0.02805629,-0.010374172
28.95,0.038469991,-0.028319765,-0.010150227
28.96666667,0.038510237,-0.02858956,-0.009920677
28.98333333,0.038240731,-0.028629557,-0.009611174
29,0.037969834,-0.028672844,-0.00929699
29.01666667,0.037699457,-0.028712945,-0.008986512
29.03333333,0.038108044,-0.028763079,-0.009344965
29.05,0.038516275,-0.028812672,-0.009703604
29.06666667,0.038924861,-0.028862881,-0.010061979
29.08333333,0.038651608,-0.028891511,-0.009760097
29.1,0.038378831,-0.02891485,-0.009463982
29.11666667,0.038105563,-0.028943963,-0.0091616
29.13333333,0.038396591,-0.028881704,-0.009514887
29.15,0.038687779,-0.028825712,-0.009862067
29.16666667,0.03897886,-0.028764307,-0.010214553
29.18333333,0.03872625,-0.028588865,-0.010137385
29.2,0.038468966,-0.028411725,-0.010057242
29.21666667,0.038215787,-0.028235785,-0.009980003
29.23333333,0.037792312,-0.02825412,-0.009538192
29.25,0.037370723,-0.028276102,-0.009094622
29.26666667,0.036946501,-0.028294301,-0.008652201
29.28333333,0.037330562,-0.028054038,-0.009276523
29.3,0.037714576,-0.027807463,-0.009907113
29.31666667,0.03809864,-0.027567007,-0.010531633
29.33333333,0.038408596,-0.027842166,-0.01056643
29.35,0.038715337,-0.028114089,-0.010601248
29.36666667,0.039024855,-0.028388811,-0.010636045
29.38333333,0.039282602,-0.028780471,-0.010502132
29.4,0.039543392,-0.02917048,-0.010372912
29.41666667,0.039801323,-0.029562542,-0.010238781
29.43333333,0.039428331,-0.029299289,-0.010129042
29.45,0.039056065,-0.029038974,-0.01001709
29.46666667,0.0386807,-0.028775581,-0.009905119
29.48333333,0.038712664,-0.028613319,-0.010099344
29.5,0.038744823,-0.028445095,-0.010299727
29.51666667,0.038776891,-0.028282905,-0.010493986
29.53333333,0.038696124,-0.028317267,-0.010378857
29.55,0.038614712,-0.028357421,-0.010257291
29.56666667,0.038533805,-0.028391789,-0.010142016
29.58333333,0.039102328,-0.028815966,-0.010286362
29.6,0.039669494,-0.029236893,-0.010432601
29.61666667,0.040237719,-0.029660455,-0.010577264
29.63333333,0.040436909,-0.029751442,-0.010685467
29.65,0.040636059,-0.029840478,-0.010795581
29.66666667,0.040834862,-0.029931264,-0.010903599
29.68333333,0.039964045,-0.029605606,-0.010358439
29.7,0.039093259,-0.029281919,-0.009811341
29.71666667,0.038220869,-0.028954718,-0.009266152
29.73333333,0.038630724,-0.029212213,-0.009418511
29.75,0.039040544,-0.029475431,-0.009565113
29.76666667,0.039451495,-0.029732789,-0.009718706
29.78333333,0.039447442,-0.029672704,-0.009774738
29.8,0.039442439,-0.029606419,-0.00983602
29.81666667,0.039438349,-0.029546243,-0.009892106
29.83333333,0.03972479,-0.029628818,-0.010095973
29.85,0.040009798,-0.029709187,-0.01030061
29.86666667,0.040296488,-0.029791947,-0.010504541
29.88333333,0.04006744,-0.029912225,-0.010155215
29.9,0.039840419,-0.030029552,-0.009810867
29.91666667,0.039609333,-0.03014815,-0.009461183
29.93333333,0.040027695,-0.030203178,-0.009824517
29.95,0.040446699,-0.030261753,-0.010184946
29.96666667,0.040864148,-0.030315958,-0.01054819
29.98333333,0.040605661,-0.030281749,-0.010323913
30,0.040345841,-0.03024624,-0.010099601
30.01666667,0.04008704,-0.030211681,-0.009875358
30.03333333,0.040227308,-0.030562329,-0.009664979
40.06666667,0.052508493,-0.040465921,-0.012042572
40.08333333,0.052508493,-0.040465921,-0.012042572
40.1,0.052508493,-0.040465921,-0.012042572
40.11666667,0.052284699,-0.040028739,-0.01225596
40.13333333,0.052055099,-0.039595225,-0.012459875
40.15,0.051823667,-0.039155746,-0.012667922
40.16666667,0.051540831,-0.039469106,-0.012071725
40.18333333,0.051256769,-0.039788323,-0.011468446
40.2,0.050972717,-0.040103149,-0.010869568
40.21666667,0.050876714,-0.040063236,-0.010813478
40.23333333,0.050782885,-0.040021517,-0.010761368
40.25,0.050687187,-0.039981687,-0.0107055
40.26666667,0.050900453,-0.039550457,-0.011349996
40.28333333,0.051113369,-0.039115037,-0.011998332
40.3,0.051329649,-0.03868134,-0.012648309
40.31666667,0.051285801,-0.038875293,-0.012410508
40.33333333,0.051242977,-0.03906431,-0.012178667
40.35,0.051198756,-0.039258386,-0.01194037
40.36666667,0.050800599,-0.038960146,-0.011840454
40.38333333,0.050401289,-0.038665308,-0.011735982
40.4,0.050003485,-0.038367315,-0.01163617
40.41666667,0.050344335,-0.038971356,-0.011372979
40.43333333,0.050681816,-0.039575259,-0.011106557
40.45,0.051022074,-0.040179779,-0.010842295
40.46666667,0.050831607,-0.039880767,-0.01095084
40.48333333,0.050643242,-0.039585571,-0.011057672
40.5,0.050452977,-0.039287048,-0.011165929
40.51666667,0.05060031,-0.039031482,-0.011568827
40.53333333,0.050751484,-0.038777991,-0.011973493
40.55,0.050898042,-0.038523294,-0.012374748
40.56666667,0.050612687,-0.038793571,-0.011819116
40.58333333,0.050325005,-0.039059309,-0.011265696
40.6,0.050038822,-0.039329033,-0.01070979
40.61666667,0.050241752,-0.039432443,-0.010809309
40.63333333,0.05044736,-0.039534702,-0.010912658
40.65,0.050650487,-0.039638571,-0.011011917
40.66666667,0.050615013,-0.039631003,-0.01098401
40.68333333,0.050577151,-0.039619935,-0.010957216
40.7,0.050541693,-0.039612254,-0.010929439
40.71666667,0.050327555,-0.039553907,-0.010773649
40.73333333,0.050115883,-0.039493273,-0.010622609
40.75,0.049901726,-0.039435027,-0.010466699
40.76666667,0.049852706,-0.039279876,-0.01057283
40.78333333,0.049804258,-0.039120213,-0.010684045
40.8,0.049754825,-0.038965103,-0.010789722
40.81666667,0.05021361,-0.039349128,-0.010864482
40.83333333,0.050672234,-0.039732696,-0.010939539
40.85,0.051129808,-0.040116425,-0.011013384
40.86666667,0.051271842,-0.040013147,-0.011258695
40.88333333,0.051409689,-0.039907979,-0.01150171
40.9,0.051550838,-0.039805196,-0.011745642
40.91666667,0.051483152,-0.039645257,-0.011837896
40.93333333,0.051416666,-0.039483208,-0.011933458
40.95,0.05134939,-0.039323089,-0.012026301
40.96666667,0.051144789,-0.039663499,-0.01148129
40.98333333,0.050937577,-0.040005221,-0.010932356
41,0.050732949,-0.040345805,-0.010387145
41.01666667,0.051319771,-0.040597299,-0.010722472
41.03333333,0.051903368,-0.040849656,-0.011053712
41.05,0.052490135,-0.041101018,-0.011389117
41.06666667,0.052093553,-0.04074611,-0.011347443
41.08333333,0.051693258,-0.040389171,-0.011304087
41.1,0.051295165,-0.040033665,-0.0112615
41.11666667,0.051441976,-0.039742887,-0.011699089
41.13333333,0.051587693,-0.039451558,-0.012136135
41.15,0.05173353,-0.039160595,-0.012572935
41.16666667,0.051529827,-0.039606565,-0.011923261
41.18333333,0.051324901,-0.040055999,-0.011268902
41.2,0.051121451,-0.040502296,-0.010619155
41.21666667,0.050990488,-0.040273147,-0.010717341
41.23333333,0.050857655,-0.040048334,-0.010809321
41.25,0.050726638,-0.039819062,-0.010907576
41.26666667,0.051238779,-0.040214318,-0.011024461
41.28333333,0.051750833,-0.040615212,-0.011135621
41.3,0.052263276,-0.041011009,-0.011252266
41.31666667,0.051917516,-0.040739198,-0.011178317
41.33333333,0.051574017,-0.040470046,-0.011103971
41.35,0.051226982,-0.04019765,-0.011029332
41.36666667,0.051308737,-0.039981367,-0.01132737
41.38333333,0.051392653,-0.039761816,-0.011630837
41.4,0.051475717,-0.039544411,-0.011931307
41.41666667,0.051209222,-0.040062469,-0.011146753
41.43333333,0.050939337,-0.04057797,-0.010361367
41.45,0.050674956,-0.041093712,-0.009581243
41.46666667,0.051587926,-0.041107389,-0.010480538
41.48333333,0.052502287,-0.041122216,-0.011380071
41.5,0.05341545,-0.041133895,-0.012281555
41.51666667,0.053062625,-0.041082162,-0.011980462
41.53333333,0.052705836,-0.041029296,-0.01167654
41.55,0.052352803,-0.040977496,-0.011375307
41.56666667,0.052300297,-0.04086719,-0.011433107
41.58333333,0.052246671,-0.040755933,-0.011490738
41.6,0.052194247,-0.040645961,-0.011548286
41.61666667,0.052238704,-0.040926511,-0.011312193
41.63333333,0.052282735,-0.041206305,-0.01107643
41.65,0.052326551,-0.041487278,-0.010839273
41.66666667,0.052219114,-0.041069248,-0.011149866
41.68333333,0.052112943,-0.040648732,-0.011464211
41.7,0.052005022,-0.040231148,-0.011773875
41.71666667,0.0516634,-0.040237759,-0.011425642
41.73333333,0.051322299,-0.040247774,-0.011074526
41.75,0.050979417,-0.040254457,-0.01072496
41.76666667,0.051312534,-0.040039707,-0.011272827
41.78333333,0.051646977,-0.039828773,-0.011818204
41.8,0.051979622,-0.039614504,-0.012365118
41.81666667,0.052219352,-0.040224673,-0.011994679
41.83333333,0.052460781,-0.04083096,-0.011629821
41.85,0.052702125,-0.041444572,-0.011257553
41.86666667,0.052932109,-0.041267618,-0.01166449
41.88333333,0.053161707,-0.04109101,-0.012070696
41.9,0.053392621,-0.040914831,-0.01247779
41.91666667,0.052893606,-0.040933647,-0.011959959
41.93333333,0.052394657,-0.040951087,-0.011443571
41.95,0.051896902,-0.040968796,-0.010928106
41.96666667,0.052166742,-0.040787045,-0.011379696
41.98333333,0.052437563,-0.040600987,-0.011836575
42,0.052707746,-0.040419745,-0.012288001
42.01666667,0.052862397,-0.040468063,-0.012394334
42.03333333,0.05302072,-0.040514553,-0.012506167
42.05,0.053176935,-0.040562232,-0.012614703
42.06666667,0.053021496,-0.041126823,-0.011894673
42.08333333,0.052868074,-0.041691296,-0.011176778
42.1,0.052715528,-0.04225401,-0.010461518
42.11666667,0.053032374,-0.042255867,-0.010776507
42.13333333,0.053346334,-0.042254557,-0.011091777
42.15,0.053665514,-0.042253823,-0.01141169
42.16666667,0.053265655,-0.04190716,-0.011358495
42.18333333,0.052868073,-0.041563584,-0.011304489
42.2,0.052467837,-0.041216565,-0.011251271
42.21666667,0.052634958,-0.041096157,-0.011538801
42.23333333,0.052802376,-0.040979293,-0.011823083
42.25,0.052969463,-0.040858982,-0.012110481
42.26666667,0.052178976,-0.040715041,-0.011463935
42.28333333,0.051385375,-0.040570823,-0.010814551
42.3,0.050593212,-0.040427228,-0.010165984
42.31666667,0.051570841,-0.040683963,-0.010886878
42.33333333,0.052547578,-0.040939884,-0.011607694
42.35,0.053525032,-0.041195795,-0.012329236
42.36666667,0.053387937,-0.041327834,-0.012060104
42.38333333,0.053254354,-0.041461602,-0.011792752
42.4,0.053118473,-0.041595297,-0.011523177
42.41666667,0.052930155,-0.04129773,-0.011632425
42.43333333,0.052742576,-0.041001508,-0.011741068
42.45,0.052554601,-0.040704983,-0.011849619
42.46666667,0.052611728,-0.040931648,-0.01168008
42.48333333,0.052667194,-0.04115541,-0.011511784
42.5,0.052724597,-0.041382593,-0.011342004
42.51666667,0.053105714,-0.041267959,-0.011837755
42.53333333,0.05348565,-0.041152975,-0.012332675
42.55,0.053865501,-0.04103896,-0.01282654
42.56666667,0.053612658,-0.04121172,-0.012400938
42.58333333,0.05335649,-0.041386115,-0.011970375
42.6,0.053103064,-0.041560022,-0.011543043
42.61666667,0.053032902,-0.041133666,-0.011899236
42.63333333,0.052958353,-0.040706118,-0.012252235
42.65,0.052887993,-0.040280242,-0.012607751
42.66666667,0.053370793,-0.040919014,-0.01245178
42.68333333,0.053854374,-0.041553265,-0.012301109
42.7,0.054337782,-0.042193608,-0.012144174
42.71666667,0.054109854,-0.042078338,-0.012031516
42.73333333,0.053884467,-0.041961146,-0.01192332
42.75,0.053656607,-0.041845496,-0.011811112
42.76666667,0.053413536,-0.041804793,-0.011608744
42.78333333,0.05317161,-0.04176588,-0.01140573
42.8,0.052929002,-0.041724875,-0.011204127
42.81666667,0.052754255,-0.041196831,-0.011557424
42.83333333,0.052583756,-0.040672321,-0.011911435
42.85,0.052411754,-0.040150201,-0.012261554
42.86666667,0.052024387,-0.039736009,-0.012288378
42.88333333,0.051639167,-0.039325393,-0.012313774
42.9,0.051253095,-0.038913913,-0.012339182
42.91666667,0.051962157,-0.040086648,-0.011875509
42.93333333,0.05267586,-0.041272906,-0.011402954
42.95,0.053396366,-0.042468442,-0.010927924
42.96666667,0.053414516,-0.042225859,-0.011188657
42.98333333,0.053429384,-0.041979795,-0.011449589
43,0.053447521,-0.041737592,-0.011709929
43.01666667,0.053048942,-0.041668462,-0.011380479
43.03333333,0.052650553,-0.04160146,-0.011049093
43.05,0.052250947,-0.041534031,-0.010716917
43.06666667,0.053098017,-0.041821221,-0.011276796
43.08333333,0.053944711,-0.042115563,-0.011829148
43.1,0.054790604,-0.042403845,-0.012386759
43.11666667,0.054543247,-0.04275819,-0.011785057
43.13333333,0.054291388,-0.043110407,-0.011180981
43.15,0.054043589,-0.043464425,-0.010579164
43.16666667,0.054089528,-0.043311762,-0.010777766
43.18333333,0.05413635,-0.043160999,-0.010975351
43.2,0.054182756,-0.043007737,-0.011175019
43.21666667,0.054282223,-0.042999497,-0.011282726
43.23333333,0.054377493,-0.042989439,-0.011388054
43.25,0.05447667,-0.042980933,-0.011495737
43.26666667,0.054225971,-0.042944855,-0.011281116
43.28333333,0.053973988,-0.042908598,-0.01106539
43.3,0.053722382,-0.042873308,-0.010849074
43.31666667,0.053739828,-0.042884157,-0.010855671
43.33333333,0.053759256,-0.042891388,-0.010867868
43.35,0.053776149,-0.042902809,-0.01087334
43.36666667,0.053881732,-0.042691114,-0.011190618
43.38333333,0.053989322,-0.042477213,-0.011512109
43.4,0.054095067,-0.042265187,-0.01182988
43.41666667,0.0545014,-0.042741937,-0.011759463
43.43333333,0.054910149,-0.043218956,-0.011691193
43.45,0.055315801,-0.043696067,-0.011619734
43.46666667,0.05510228,-0.043426006,-0.011676274
43.48333333,0.054893155,-0.043157532,-0.011735623
43.5,0.054679711,-0.042887472,-0.011792239
43.51666667,0.054483319,-0.042796306,-0.011687013
43.53333333,0.054289183,-0.042704048,-0.011585135
43.55,0.054092872,-0.04261293,-0.011479942
43.56666667,0.054091091,-0.0425034,-0.011587691
43.58333333,0.054091625,-0.042392122,-0.011699503
43.6,0.054090186,-0.042282987,-0.011807199
43.61666667,0.054208784,-0.042438322,-0.011770462
43.63333333,0.054329999,-0.042598015,-0.011731984
43.65,0.054448667,-0.04275354,-0.011695127
43.66666667,0.054269407,-0.042912248,-0.011357159
43.68333333,0.05408501,-0.043067741,-0.011017269
43.7,0.053905942,-0.043225668,-0.010680274
43.71666667,0.05406346,-0.043135026,-0.010928435
43.73333333,0.054222141,-0.043045817,-0.011176324
43.75,0.054380163,-0.042954174,-0.011425989
43.76666667,0.05454585,-0.043342094,-0.011203756
43.78333333,0.054709002,-0.043729554,-0.010979448
43.8,0.054874736,-0.044116507,-0.010758229
43.81666667,0.054608929,-0.043548416,-0.011060513
43.83333333,0.054346021,-0.042977948,-0.011368073
43.85,0.054079637,-0.042409049,-0.011670587
43.86666667,0.054192021,-0.04263694,-0.011555081
43.88333333,0.054306281,-0.042867791,-0.01143849
43.9,0.054418658,-0.043095673,-0.011322985
43.91666667,0.054550584,-0.042974132,-0.011576452
43.93333333,0.054683021,-0.042852916,-0.011830105
43.95,0.054815654,-0.042730766,-0.012084887
43.96666667,0.054608028,-0.042765916,-0.011842112
43.98333333,0.054398504,-0.042804777,-0.011593727
44,0.054191108,-0.042840047,-0.011351061
44.01666667,0.054166987,-0.042967852,-0.011199134
44.03333333,0.054140329,-0.043094539,-0.011045789
44.05,0.05411653,-0.043222399,-0.010894131
44.06666667,0.054375425,-0.043301366,-0.011074059
44.08333333,0.05463417,-0.043385968,-0.011248202
44.1,0.054893469,-0.04346422,-0.011429249
44.11666667,0.055355502,-0.043882498,-0.011473004
44.13333333,0.055816978,-0.044305616,-0.011511362
44.15,0.056279244,-0.044724105,-0.011555139
44.16666667,0.055926946,-0.044351559,-0.011575387
44.18333333,0.055574521,-0.043984311,-0.01159021
44.2,0.055222652,-0.043611754,-0.011610898
44.21666667,0.055443116,-0.043606276,-0.01183684
44.23333333,0.055664801,-0.043597249,-0.012067552
44.25,0.055885249,-0.043591764,-0.012293486
44.26666667,0.055361156,-0.043738673,-0.011622483
44.28333333,0.054837348,-0.043882338,-0.010955009
44.3,0.054312907,-0.044027904,-0.010285003
44.31666667,0.054688411,-0.04388681,-0.010801601
44.33333333,0.055068136,-0.043745408,-0.011322728
44.35,0.055445247,-0.043602636,-0.011842611
44.36666667,0.055299278,-0.043933711,-0.011365567
44.38333333,0.055153434,-0.044263478,-0.010889956
44.4,0.055008795,-0.044593281,-0.010415514
44.41666667,0.055214955,-0.044226743,-0.010988212
44.43333333,0.055419833,-0.043862832,-0.011557001
44.45,0.055626619,-0.043495932,-0.012130688
44.46666667,0.054899756,-0.043149807,-0.011749949
44.48333333,0.05417031,-0.042806122,-0.011364188
44.5,0.053441818,-0.042459133,-0.010982685
44.51666667,0.054018663,-0.04307888,-0.010939783
44.53333333,0.054595385,-0.043699092,-0.010896293
44.55,0.0551724,-0.04431998,-0.010852421
44.56666667,0.055042961,-0.043886701,-0.01115626
44.58333333,0.054913957,-0.043452478,-0.011461479
44.6,0.054784921,-0.043018179,-0.011766742
44.61666667,0.054703675,-0.04338079,-0.011322885
44.63333333,0.054619387,-0.043741359,-0.010878028
44.65,0.054539919,-0.044101947,-0.010437973
44.66666667,0.054469278,-0.043574948,-0.010894331
44.68333333,0.05439953,-0.043048258,-0.011351272
44.7,0.054330059,-0.042519659,-0.011810401
44.71666667,0.054756561,-0.043158417,-0.011598144
44.73333333,0.055186184,-0.043796484,-0.0113897
44.75,0.055612348,-0.0444362,-0.011176148
44.76666667,0.055662792,-0.044280067,-0.011382725
44.78333333,0.055713427,-0.044117916,-0.011595511
44.8,0.055763863,-0.043961661,-0.011802202
44.81666667,0.055417615,-0.044052711,-0.011364904
44.83333333,0.055073408,-0.04414183,-0.010931578
44.85,0.054727485,-0.044232774,-0.010494711
44.86666667,0.05501869,-0.04426641,-0.010752279
44.88333333,0.055311134,-0.044305101,-0.011006033
44.9,0.055603415,-0.04433653,-0.011266885
44.91666667,0.055955363,-0.044423778,-0.011531585
44.93333333,0.056307152,-0.044511503,-0.011795649
44.95,0.056658905,-0.044598949,-0.012059956
44.96666667,0.056125685,-0.044101698,-0.012023987
44.98333333,0.055590017,-0.043606841,-0.011983176
45,0.055054811,-0.043107436,-0.011947375
45.01666667,0.055290555,-0.043665272,-0.011625284
45.03333333,0.055524101,-0.044221752,-0.011302349
45.05,0.055760162,-0.044777625,-0.010982536
45.06666667,0.055875231,-0.044879093,-0.010996138
45.08333333,0.055991101,-0.044976371,-0.01101473
45.1,0.056106492,-0.04507721,-0.011029283
45.11666667,0.055627543,-0.044657265,-0.010970278
45.13333333,0.055149941,-0.044238775,-0.010911166
45.15,0.054670112,-0.043818839,-0.010851273
45.16666667,0.055494692,-0.044232912,-0.01126178
45.18333333,0.05631566,-0.044642307,-0.011673353
45.2,0.057137331,-0.045054846,-0.012082485
45.21666667,0.056923025,-0.044930605,-0.011992419
45.23333333,0.056710991,-0.044804201,-0.011906791
45.25,0.056495709,-0.044679348,-0.011816361
45.26666667,0.056637449,-0.044462648,-0.012174801
45.28333333,0.056778758,-0.044252177,-0.012526582
45.3,0.056919511,-0.044036547,-0.012882964
45.31666667,0.056647479,-0.044090539,-0.012556939
45.33333333,0.056371486,-0.044141844,-0.012229642
45.35,0.056097247,-0.044198466,-0.011898781
45.36666667,0.055795794,-0.044218184,-0.01157761
45.38333333,0.055494222,-0.044243106,-0.011251115
45.4,0.055191882,-0.044262379,-0.010929503
45.41666667,0.055801522,-0.044143411,-0.01165811
45.43333333,0.056407556,-0.044022824,-0.012384732
45.45,0.057017216,-0.043902854,-0.013114363
45.46666667,0.057027802,-0.044027873,-0.012999929
